"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"CEM00043441","7.467","80.367","116.0","2021-03-15","0.00","86","95","74"
"CEM00043441","7.467","80.367","116.0","2021-03-16","0.00","85","96","74"
"CEM00043441","7.467","80.367","116.0","2021-03-17","0.00","85","96","75"
"CEM00043441","7.467","80.367","116.0","2021-03-18","0.00","84","95","74"
"CEM00043441","7.467","80.367","116.0","2021-03-19","0.00","83","92","76"
"CEM00043441","7.467","80.367","116.0","2021-03-20","0.00","81","95","74"
"CEM00043441","7.467","80.367","116.0","2021-03-21","1.20","81","94","74"
"CEM00043441","7.467","80.367","116.0","2021-03-22","0.00","83","94","73"
"CEM00043441","7.467","80.367","116.0","2021-03-23","0.00","83","95","75"
"CEM00043441","7.467","80.367","116.0","2021-03-24","0.21","80","89",
"CEM00043441","7.467","80.367","116.0","2021-03-25","0.00","79","86","72"
"CEM00043441","7.467","80.367","116.0","2021-03-26","0.00","83","96","74"
"CEM00043441","7.467","80.367","116.0","2021-03-27","0.00","80","92",
"CEM00043441","7.467","80.367","116.0","2021-03-28","0.02","79","95",
"CEM00043441","7.467","80.367","116.0","2021-03-29","0.17","82","94","72"
"CEM00043441","7.467","80.367","116.0","2021-03-30","0.14","83",,"73"
"CEM00043441","7.467","80.367","116.0","2021-03-31","0.00","83","93","76"
"CEM00043441","7.467","80.367","116.0","2021-04-01","0.00","85",,"77"
"CEM00043441","7.467","80.367","116.0","2021-04-02","0.00","85","94","78"
"CEM00043441","7.467","80.367","116.0","2021-04-03","0.00","83","93",
"CEM00043441","7.467","80.367","116.0","2021-04-04","0.00","83","94","73"
"CEM00043441","7.467","80.367","116.0","2021-04-05","0.00","86","96","74"
"CEM00043441","7.467","80.367","116.0","2021-04-06","0.00","86","97","78"
"CEM00043441","7.467","80.367","116.0","2021-04-07","0.00","83",,
"CEM00043441","7.467","80.367","116.0","2021-04-08","0.31","83",,
"CEM00043441","7.467","80.367","116.0","2021-04-09","0.00","84","94","77"
"CEM00043441","7.467","80.367","116.0","2021-04-10","0.03","80","93",
"CEM00043441","7.467","80.367","116.0","2021-04-11","0.13","81","94",
"CEM00043441","7.467","80.367","116.0","2021-04-12","2.04","79","92","73"
"CEM00043441","7.467","80.367","116.0","2021-04-13","0.42","80","91","74"
"CEM00043441","7.467","80.367","116.0","2021-04-14","0.71","79","90",
"CEM00043441","7.467","80.367","116.0","2021-04-15","1.76","78","91",
"CEM00043441","7.467","80.367","116.0","2021-04-16","0.56","82","92","73"
"CEM00043441","7.467","80.367","116.0","2021-04-17","0.02","82","90","73"
"CEM00043441","7.467","80.367","116.0","2021-04-18","0.00","79",,"76"
"CEM00043441","7.467","80.367","116.0","2021-04-19","0.00","84","91","75"
"CEM00043441","7.467","80.367","116.0","2021-04-20","0.00","84","92",
"CEM00043441","7.467","80.367","116.0","2021-04-21","0.00","83",,"77"
"CEM00043441","7.467","80.367","116.0","2021-04-22","0.00","84","94","76"
"CEM00043441","7.467","80.367","116.0","2021-04-23","0.00","83","91","75"
"CEM00043441","7.467","80.367","116.0","2021-04-24","0.00","84","94","76"
"CEM00043441","7.467","80.367","116.0","2021-04-25","0.00","84","94","75"
"CEM00043441","7.467","80.367","116.0","2021-04-26","0.00","85","94","76"
"CEM00043441","7.467","80.367","116.0","2021-04-27","0.00","85","95","77"
"CEM00043441","7.467","80.367","116.0","2021-04-28","0.00","85","94","77"
"CEM00043441","7.467","80.367","116.0","2021-04-29","0.00","85","93","78"
"CEM00043441","7.467","80.367","116.0","2021-04-30","0.00","81","92",
"CEM00043441","7.467","80.367","116.0","2021-05-01","0.53","83","90","76"
"CEM00043441","7.467","80.367","116.0","2021-05-02","0.63","81","94","76"
"CEM00043441","7.467","80.367","116.0","2021-05-03","0.69","79","92",
"CEM00043441","7.467","80.367","116.0","2021-05-04","2.48","81","91","73"
"CEM00043441","7.467","80.367","116.0","2021-05-05","0.75","82","90","73"
"CEM00043441","7.467","80.367","116.0","2021-05-06","0.00","80","92",
"CEM00043441","7.467","80.367","116.0","2021-05-07","0.76","79","90","74"
"CEM00043441","7.467","80.367","116.0","2021-05-08","1.72","84","93","74"
"CEM00043441","7.467","80.367","116.0","2021-05-09","0.00","81",,
"CEM00043441","7.467","80.367","116.0","2021-05-10","0.81","81","92","75"
"CEM00043441","7.467","80.367","116.0","2021-05-11","0.00","83","92","75"
"CEM00043441","7.467","80.367","116.0","2021-05-12","0.00","81","89","77"
"CEM00043441","7.467","80.367","116.0","2021-05-13","0.05","79","87",
"CEM00043441","7.467","80.367","116.0","2021-05-14","2.35","79","87","75"
"CEM00043441","7.467","80.367","116.0","2021-05-15","0.50","82","87","75"
"CEM00043441","7.467","80.367","116.0","2021-05-16","0.33","82","90","74"
"CEM00043441","7.467","80.367","116.0","2021-05-17","0.00","85","94","76"
"CEM00043441","7.467","80.367","116.0","2021-05-18","0.00","85","92","78"
"CEM00043441","7.467","80.367","116.0","2021-05-19","0.01","84","93","80"
"CEM00043441","7.467","80.367","116.0","2021-05-20","0.30","81","90",
"CEM00043441","7.467","80.367","116.0","2021-05-21","0.02","79","87","75"
"CEM00043441","7.467","80.367","116.0","2021-05-22","0.20","82","89","76"
"CEM00043441","7.467","80.367","116.0","2021-05-23","0.89","79","83","78"
"CEM00043441","7.467","80.367","116.0","2021-05-24","0.28","79","84",
"CEM00043441","7.467","80.367","116.0","2021-05-25","2.93","78","80","76"
"CEM00043441","7.467","80.367","116.0","2021-05-26","1.67","77","83",
"CEM00043441","7.467","80.367","116.0","2021-05-27","0.82","80","88","74"
"CEM00043441","7.467","80.367","116.0","2021-05-28","0.30","82","90","77"
"CEM00043441","7.467","80.367","116.0","2021-05-29","0.00","83","89","79"
"CEM00043441","7.467","80.367","116.0","2021-05-30","0.00","83","90","78"
"CEM00043441","7.467","80.367","116.0","2021-05-31","0.00","83","90","79"
"CEM00043441","7.467","80.367","116.0","2021-06-01","0.06","83","90","77"
"CEM00043441","7.467","80.367","116.0","2021-06-02","0.00","83","91","78"
"CEM00043441","7.467","80.367","116.0","2021-06-03","0.03","81","87",
"CEM00043441","7.467","80.367","116.0","2021-06-04","1.13","80","87","75"
"CEM00043441","7.467","80.367","116.0","2021-06-05","1.99","78","87",
"CEM00043441","7.467","80.367","116.0","2021-06-06","1.01","81","88","74"
"CEM00043441","7.467","80.367","116.0","2021-06-07","0.00","83","90","76"
"CEM00043441","7.467","80.367","116.0","2021-06-08","0.00","79","86",
"CEM00043441","7.467","80.367","116.0","2021-06-09","1.44","80","89","74"
"CEM00043441","7.467","80.367","116.0","2021-06-10","0.42","81","88","76"
"CEM00043441","7.467","80.367","116.0","2021-06-11","0.02","82","90","76"
"CEM00043441","7.467","80.367","116.0","2021-06-12","0.00","81","89","76"
"CEM00043441","7.467","80.367","116.0","2021-06-13","0.25","81","88",
"CEM00043441","7.467","80.367","116.0","2021-06-14","1.73","79","84",
"CEM00043441","7.467","80.367","116.0","2021-06-15","0.02","81","87","76"
"CEM00043441","7.467","80.367","116.0","2021-06-16","0.11","81",,"77"
"CEM00043441","7.467","80.367","116.0","2021-06-17","0.07","83","89","76"
"CEM00043441","7.467","80.367","116.0","2021-06-18","0.00","85","90","78"
"CEM00043441","7.467","80.367","116.0","2021-06-19","0.00","84","91","78"
"CEM00043441","7.467","80.367","116.0","2021-06-20","0.00","83","91",
"CEM00043441","7.467","80.367","116.0","2021-06-21","0.00","84","91","78"
"CEM00043441","7.467","80.367","116.0","2021-06-22","0.00","83","89","78"
"CEM00043441","7.467","80.367","116.0","2021-06-23","0.00","83","91",
"CEM00043441","7.467","80.367","116.0","2021-06-24","0.18","81","88","75"
"CEM00043441","7.467","80.367","116.0","2021-06-25","0.00","83","90","78"
"CEM00043441","7.467","80.367","116.0","2021-06-26","0.00","82",,"78"
"CEM00043441","7.467","80.367","116.0","2021-06-27","0.00","82","91","78"
"CEM00043441","7.467","80.367","116.0","2021-06-28","0.00","82","91",
"CEM00043441","7.467","80.367","116.0","2021-06-29","0.00","82","90","74"
"CEM00043441","7.467","80.367","116.0","2021-06-30","0.00","82","89","76"
"CEM00043441","7.467","80.367","116.0","2021-07-01","0.01","80","88",
"CEM00043441","7.467","80.367","116.0","2021-07-02","0.10","80",,"76"
"CEM00043441","7.467","80.367","116.0","2021-07-03","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2021-07-04","0.24","81","93",
"CEM00043441","7.467","80.367","116.0","2021-07-05","0.41","83","94","75"
"CEM00043441","7.467","80.367","116.0","2021-07-06","0.01","82","91","78"
"CEM00043441","7.467","80.367","116.0","2021-07-07","0.00","81","89","76"
"CEM00043441","7.467","80.367","116.0","2021-07-08","0.37","82","91","77"
"CEM00043441","7.467","80.367","116.0","2021-07-09","0.00","78","86",
"CEM00043441","7.467","80.367","116.0","2021-07-10","1.34","78",,"74"
"CEM00043441","7.467","80.367","116.0","2021-07-11","0.12","82",,"74"
"CEM00043441","7.467","80.367","116.0","2021-07-12","0.00","81","86","78"
"CEM00043441","7.467","80.367","116.0","2021-07-13","0.00","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-07-14","0.00","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-07-15","0.00","83","90","79"
"CEM00043441","7.467","80.367","116.0","2021-07-16","0.00","82","87",
"CEM00043441","7.467","80.367","116.0","2021-07-17","0.09","81","92","77"
"CEM00043441","7.467","80.367","116.0","2021-07-18","0.02","82",,"77"
"CEM00043441","7.467","80.367","116.0","2021-07-19","0.07","83","89","78"
"CEM00043441","7.467","80.367","116.0","2021-07-20","0.00","83","91","78"
"CEM00043441","7.467","80.367","116.0","2021-07-21","0.00","83","88","78"
"CEM00043441","7.467","80.367","116.0","2021-07-22","0.00","82","87",
"CEM00043441","7.467","80.367","116.0","2021-07-23","0.00","81","87","77"
"CEM00043441","7.467","80.367","116.0","2021-07-24","0.09","78","83",
"CEM00043441","7.467","80.367","116.0","2021-07-25","0.00","79","88","77"
"CEM00043441","7.467","80.367","116.0","2021-07-26","0.94","78","81",
"CEM00043441","7.467","80.367","116.0","2021-07-27","0.27","81","89","74"
"CEM00043441","7.467","80.367","116.0","2021-07-28","0.00","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-07-29","0.00","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-07-30","0.00","82","89","78"
"CEM00043441","7.467","80.367","116.0","2021-07-31","0.00","83","90","77"
"CEM00043441","7.467","80.367","116.0","2021-08-01","0.00","82","89","78"
"CEM00043441","7.467","80.367","116.0","2021-08-02","0.00","82","89","78"
"CEM00043441","7.467","80.367","116.0","2021-08-03","0.00","81","88","78"
"CEM00043441","7.467","80.367","116.0","2021-08-04","0.00","83","90","78"
"CEM00043441","7.467","80.367","116.0","2021-08-05","0.00","83","90","78"
"CEM00043441","7.467","80.367","116.0","2021-08-06","0.00","81","89","77"
"CEM00043441","7.467","80.367","116.0","2021-08-07","0.00","81","88","77"
"CEM00043441","7.467","80.367","116.0","2021-08-08","0.00","80","85",
"CEM00043441","7.467","80.367","116.0","2021-08-09","0.06","80","89","76"
"CEM00043441","7.467","80.367","116.0","2021-08-10","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2021-08-11","0.00","82","89","78"
"CEM00043441","7.467","80.367","116.0","2021-08-12","0.00","80","85","78"
"CEM00043441","7.467","80.367","116.0","2021-08-13","0.00","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-08-14","0.00","81","89","77"
"CEM00043441","7.467","80.367","116.0","2021-08-15","0.00","81","89","77"
"CEM00043441","7.467","80.367","116.0","2021-08-16","0.00","81","88","78"
"CEM00043441","7.467","80.367","116.0","2021-08-17","0.00","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-08-18","0.01","79","89",
"CEM00043441","7.467","80.367","116.0","2021-08-19","0.16","82","90","75"
"CEM00043441","7.467","80.367","116.0","2021-08-20","0.00","83","92","76"
"CEM00043441","7.467","80.367","116.0","2021-08-21","0.00","80","87",
"CEM00043441","7.467","80.367","116.0","2021-08-22","0.07","80","88","76"
"CEM00043441","7.467","80.367","116.0","2021-08-24","0.08","80","87","74"
"CEM00043441","7.467","80.367","116.0","2021-08-25","0.05","80","88","75"
"CEM00043441","7.467","80.367","116.0","2021-08-26","1.22","78","84","75"
"CEM00043441","7.467","80.367","116.0","2021-08-27","0.08","81","87","74"
"CEM00043441","7.467","80.367","116.0","2021-08-28","0.07","80","88","76"
"CEM00043441","7.467","80.367","116.0","2021-08-29","0.39","79","87","75"
"CEM00043441","7.467","80.367","116.0","2021-08-30","0.49","81",,"74"
"CEM00043441","7.467","80.367","116.0","2021-08-31","0.02","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-09-01","0.03","82","89","76"
"CEM00043441","7.467","80.367","116.0","2021-09-02","0.11","80","87","76"
"CEM00043441","7.467","80.367","116.0","2021-09-03","0.09","80","87","76"
"CEM00043441","7.467","80.367","116.0","2021-09-04","0.34","79","86","75"
"CEM00043441","7.467","80.367","116.0","2021-09-05","0.13","79","86","76"
"CEM00043441","7.467","80.367","116.0","2021-09-06","0.71","81","87","76"
"CEM00043441","7.467","80.367","116.0","2021-09-07","0.19","81","89","76"
"CEM00043441","7.467","80.367","116.0","2021-09-08","0.00","81","88","76"
"CEM00043441","7.467","80.367","116.0","2021-09-09","0.00","82","90","75"
"CEM00043441","7.467","80.367","116.0","2021-09-10","0.00","83","90","76"
"CEM00043441","7.467","80.367","116.0","2021-09-11","0.00","82","89","76"
"CEM00043441","7.467","80.367","116.0","2021-09-12","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2021-09-13","0.35","80","86","76"
"CEM00043441","7.467","80.367","116.0","2021-09-14","0.39","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-09-15","0.03","82","90","76"
"CEM00043441","7.467","80.367","116.0","2021-09-16","0.57","80","85","76"
"CEM00043441","7.467","80.367","116.0","2021-09-17","0.01","83","90","76"
"CEM00043441","7.467","80.367","116.0","2021-09-18","0.01","82","89",
"CEM00043441","7.467","80.367","116.0","2021-09-19","0.00","83","92","76"
"CEM00043441","7.467","80.367","116.0","2021-09-20","0.19","80","86",
"CEM00043441","7.467","80.367","116.0","2021-09-21","0.14","81","87","75"
"CEM00043441","7.467","80.367","116.0","2021-09-22","0.00","84","92","78"
"CEM00043441","7.467","80.367","116.0","2021-09-23","0.19","83","92","79"
"CEM00043441","7.467","80.367","116.0","2021-09-24","0.00","81","92",
"CEM00043441","7.467","80.367","116.0","2021-09-25","1.59","81","87","74"
"CEM00043441","7.467","80.367","116.0","2021-09-26","0.03","80","88",
"CEM00043441","7.467","80.367","116.0","2021-09-27","0.69","80","87","74"
"CEM00043441","7.467","80.367","116.0","2021-09-28","0.05","77","81","73"
"CEM00043441","7.467","80.367","116.0","2021-09-29","0.22","82","89","76"
"CEM00043441","7.467","80.367","116.0","2021-09-30","0.00","81","86",
"CEM00043441","7.467","80.367","116.0","2021-10-01","0.29","76","81",
"CEM00043441","7.467","80.367","116.0","2021-10-02","0.46","80","88","72"
"CEM00043441","7.467","80.367","116.0","2021-10-03","0.00","80","86","74"
"CEM00043441","7.467","80.367","116.0","2021-10-04","0.03","78","87",
"CEM00043441","7.467","80.367","116.0","2021-10-05","0.22","77",,
"CEM00043441","7.467","80.367","116.0","2021-10-06","1.08","79","86","75"
"CEM00043441","7.467","80.367","116.0","2021-10-07","0.00","82","90","76"
"CEM00043441","7.467","80.367","116.0","2021-10-08","0.00","82","89",
"CEM00043441","7.467","80.367","116.0","2021-10-09","0.00","81","89","76"
"CEM00043441","7.467","80.367","116.0","2021-10-10","0.06","82","88",
"CEM00043441","7.467","80.367","116.0","2021-10-11","0.93","79","85","75"
"CEM00043441","7.467","80.367","116.0","2021-10-12","0.01","80","84","76"
"CEM00043441","7.467","80.367","116.0","2021-10-13","0.19","82","89",
"CEM00043441","7.467","80.367","116.0","2021-10-14","0.00","82","89","77"
"CEM00043441","7.467","80.367","116.0","2021-10-15","0.00","83","89","78"
"CEM00043441","7.467","80.367","116.0","2021-10-16","0.22","79","85","77"
"CEM00043441","7.467","80.367","116.0","2021-10-17","0.13","81","88",
"CEM00043441","7.467","80.367","116.0","2021-10-18","0.00","82","89","76"
"CEM00043441","7.467","80.367","116.0","2021-10-19","0.00","81","90",
"CEM00043441","7.467","80.367","116.0","2021-10-20","0.07","80","91","73"
"CEM00043441","7.467","80.367","116.0","2021-10-21","3.67","79","90","73"
"CEM00043441","7.467","80.367","116.0","2021-10-22","0.21","80","90","75"
"CEM00043441","7.467","80.367","116.0","2021-10-23","0.13","80","90","75"
"CEM00043441","7.467","80.367","116.0","2021-10-24","0.13","80","87","74"
"CEM00043441","7.467","80.367","116.0","2021-10-25","0.00","81","91","75"
"CEM00043441","7.467","80.367","116.0","2021-10-26","0.02","78","89",
"CEM00043441","7.467","80.367","116.0","2021-10-27","1.72","78","87","74"
"CEM00043441","7.467","80.367","116.0","2021-10-28","0.20","78","87","74"
"CEM00043441","7.467","80.367","116.0","2021-10-29","0.39","78","85","74"
"CEM00043441","7.467","80.367","116.0","2021-10-30","0.16","77","88",
"CEM00043441","7.467","80.367","116.0","2021-10-31","1.99","79","87","73"
"CEM00043441","7.467","80.367","116.0","2021-11-01","0.21","79","88","75"
"CEM00043441","7.467","80.367","116.0","2021-11-02","0.14","80","91",
"CEM00043441","7.467","80.367","116.0","2021-11-03","3.13","77","89","74"
"CEM00043441","7.467","80.367","116.0","2021-11-04","0.37","78","86","75"
"CEM00043441","7.467","80.367","116.0","2021-11-05","0.77","79","86","74"
"CEM00043441","7.467","80.367","116.0","2021-11-06","0.02","78","84","75"
"CEM00043441","7.467","80.367","116.0","2021-11-07","1.90","77","84","73"
"CEM00043441","7.467","80.367","116.0","2021-11-08","1.11","75","80","72"
"CEM00043441","7.467","80.367","116.0","2021-11-09","1.63","76","77","72"
"CEM00043441","7.467","80.367","116.0","2021-11-10","1.00","77","81","74"
"CEM00043441","7.467","80.367","116.0","2021-11-11","0.33","79",,"74"
"CEM00043441","7.467","80.367","116.0","2021-11-12","0.31","79","86","76"
"CEM00043441","7.467","80.367","116.0","2021-11-13","0.24","78","85",
"CEM00043441","7.467","80.367","116.0","2021-11-14","0.65","78","86","73"
"CEM00043441","7.467","80.367","116.0","2021-11-15","1.18","78","86","73"
"CEM00043441","7.467","80.367","116.0","2021-11-16","0.73","79","85","75"
"CEM00043441","7.467","80.367","116.0","2021-11-17","0.22","78","83","75"
"CEM00043441","7.467","80.367","116.0","2021-11-18","0.78","79","87","73"
"CEM00043441","7.467","80.367","116.0","2021-11-19","0.00","79","86","75"
"CEM00043441","7.467","80.367","116.0","2021-11-20","1.58","80",,"75"
"CEM00043441","7.467","80.367","116.0","2021-11-21","0.00","81",,"74"
"CEM00043441","7.467","80.367","116.0","2021-11-22","0.00","81","89","71"
"CEM00043441","7.467","80.367","116.0","2021-11-23","0.00","80","89",
"CEM00043441","7.467","80.367","116.0","2021-11-24","1.66","77","82","74"
"CEM00043441","7.467","80.367","116.0","2021-11-25","2.48","76","81",
"CEM00043441","7.467","80.367","116.0","2021-11-26","0.20","80","88","72"
"CEM00043441","7.467","80.367","116.0","2021-11-27","1.29","79","90",
"CEM00043441","7.467","80.367","116.0","2021-11-28","3.44","78","88","72"
"CEM00043441","7.467","80.367","116.0","2021-11-29","0.00","78","86","74"
"CEM00043441","7.467","80.367","116.0","2021-11-30","3.35","78","90","73"
"CEM00043441","7.467","80.367","116.0","2021-12-01","0.00","79","88","72"
"CEM00043441","7.467","80.367","116.0","2021-12-02","0.00","80","89","73"
"CEM00043441","7.467","80.367","116.0","2021-12-03","0.00","82","90","74"
"CEM00043441","7.467","80.367","116.0","2021-12-04","0.00","81","90","76"
"CEM00043441","7.467","80.367","116.0","2021-12-05","0.00","82","91","75"
"CEM00043441","7.467","80.367","116.0","2021-12-06","0.00","80","89","75"
"CEM00043441","7.467","80.367","116.0","2021-12-07","1.55","81","90","73"
"CEM00043441","7.467","80.367","116.0","2021-12-08","0.00","82","91","71"
"CEM00043441","7.467","80.367","116.0","2021-12-09","0.04","81","90",
"CEM00043441","7.467","80.367","116.0","2021-12-10","0.00","81","91","71"
"CEM00043441","7.467","80.367","116.0","2021-12-11","0.00","82","91","74"
"CEM00043441","7.467","80.367","116.0","2021-12-12","0.00","80","91","73"
"CEM00043441","7.467","80.367","116.0","2021-12-13","0.00","78","87","74"
"CEM00043441","7.467","80.367","116.0","2021-12-14","0.01","79","87","73"
"CEM00043441","7.467","80.367","116.0","2021-12-15","0.01","78","86",
"CEM00043441","7.467","80.367","116.0","2021-12-16","0.08","80","89","72"
"CEM00043441","7.467","80.367","116.0","2021-12-17","0.04","80","89",
"CEM00043441","7.467","80.367","116.0","2021-12-18","0.00","80","89","74"
"CEM00043441","7.467","80.367","116.0","2021-12-19","0.09","81","89",
"CEM00043441","7.467","80.367","116.0","2021-12-20","0.00","81","89","72"
"CEM00043441","7.467","80.367","116.0","2021-12-21","0.00","81","90",
"CEM00043441","7.467","80.367","116.0","2021-12-22","0.00","80","90","72"
"CEM00043441","7.467","80.367","116.0","2021-12-23","0.00","79","88","71"
"CEM00043441","7.467","80.367","116.0","2021-12-24","0.00","79","89","70"
"CEM00043441","7.467","80.367","116.0","2021-12-25","0.00","78","89","69"
"CEM00043441","7.467","80.367","116.0","2021-12-26","0.00","78","89","67"
"CEM00043441","7.467","80.367","116.0","2021-12-27","0.00","79","90","69"
"CEM00043441","7.467","80.367","116.0","2021-12-28","0.00","80","91","69"
"CEM00043441","7.467","80.367","116.0","2021-12-29","0.00","80","91","71"
"CEM00043441","7.467","80.367","116.0","2021-12-30","0.00","79","91","72"
"CEM00043441","7.467","80.367","116.0","2021-12-31","0.05","80","92","72"
"CEM00043441","7.467","80.367","116.0","2022-01-01","0.02","81","92","73"
"CEM00043441","7.467","80.367","116.0","2022-01-02","0.09","81","88","75"
"CEM00043441","7.467","80.367","116.0","2022-01-03","0.06","78","84","74"
"CEM00043441","7.467","80.367","116.0","2022-01-04","0.00","79","84","75"
"CEM00043441","7.467","80.367","116.0","2022-01-06","0.00","80","91","74"
"CEM00043441","7.467","80.367","116.0","2022-01-07","0.00","83","93","72"
"CEM00043441","7.467","80.367","116.0","2022-01-08","0.00","80",,"71"
"CEM00043441","7.467","80.367","116.0","2022-01-09","0.14","79","90","72"
"CEM00043441","7.467","80.367","116.0","2022-01-10","0.00","78",,
"CEM00043441","7.467","80.367","116.0","2022-01-13","0.00","83","94","73"
"CEM00043441","7.467","80.367","116.0","2022-01-14","0.00","81","94","74"
"CEM00043441","7.467","80.367","116.0","2022-01-16","0.00","84","94","72"
"CEM00043441","7.467","80.367","116.0","2022-01-17","0.00","81",,"73"
"CEM00043441","7.467","80.367","116.0","2022-01-19","0.00","80",,"75"
"CEM00043441","7.467","80.367","116.0","2022-01-21","0.00","77","93","63"
"CEM00043441","7.467","80.367","116.0","2022-01-22","0.00","76",,"63"
"CEM00043441","7.467","80.367","116.0","2022-01-26","0.06","78",,"70"
"CEM00043441","7.467","80.367","116.0","2022-01-28","0.00","78",,"68"
"CEM00043441","7.467","80.367","116.0","2022-01-30","0.01","81","95","74"
"CEM00043441","7.467","80.367","116.0","2022-01-31","0.00","81",,"75"
"CEM00043441","7.467","80.367","116.0","2022-02-03","0.00","79","96","71"
"CEM00043441","7.467","80.367","116.0","2022-02-04","0.00","85","96","69"
"CEM00043441","7.467","80.367","116.0","2022-02-08","0.00","83","93","70"
"CEM00043441","7.467","80.367","116.0","2022-02-09","0.00","80",,"74"
"CEM00043441","7.467","80.367","116.0","2022-02-12","0.00","81","92","72"
"CEM00043441","7.467","80.367","116.0","2022-02-13","0.25","76",,"74"
"CEM00043441","7.467","80.367","116.0","2022-02-14","0.01","81","90","73"
"CEM00043441","7.467","80.367","116.0","2022-02-16","0.00","77",,"71"
"CEM00043441","7.467","80.367","116.0","2022-02-18","0.00","81",,"73"
"CEM00043441","7.467","80.367","116.0","2022-02-19","0.00","77",,
"CEM00043441","7.467","80.367","116.0","2022-02-21","0.00","82",,"74"
"CEM00043441","7.467","80.367","116.0","2022-02-22","0.00","84","95","75"
"CEM00043441","7.467","80.367","116.0","2022-02-24","0.00","81",,"75"
"CEM00043441","7.467","80.367","116.0","2022-02-25","0.00","85","93","76"
"CEM00043441","7.467","80.367","116.0","2022-02-27","0.00","80",,
"CEM00043441","7.467","80.367","116.0","2022-02-28","0.00","81",,"71"
"CEM00043441","7.467","80.367","116.0","2022-03-03","0.01","84","91","78"
"CEM00043441","7.467","80.367","116.0","2022-03-04","0.00","80",,"77"
"CEM00043441","7.467","80.367","116.0","2022-03-05","0.00","83","95","71"
"CEM00043441","7.467","80.367","116.0","2022-03-09","0.00","83","98","74"
"CEM00043441","7.467","80.367","116.0","2022-03-10","0.00","90","99","73"
"CEM00043441","7.467","80.367","116.0","2022-03-12","0.00","80","97","76"
"CEM00043441","7.467","80.367","116.0","2022-03-14","0.00","80",,"76"
"CEM00043441","7.467","80.367","116.0","2022-03-17","0.00","83","95","75"
"CEM00043441","7.467","80.367","116.0","2022-03-21","0.00","86","95","78"
"CEM00043441","7.467","80.367","116.0","2022-03-23","0.00","83",,"77"
"CEM00043441","7.467","80.367","116.0","2022-03-26","0.00","85","98","76"
"CEM00043441","7.467","80.367","116.0","2022-03-27","0.01","80",,"76"
"CEM00043441","7.467","80.367","116.0","2022-03-30","1.25","81","94",
"CEM00043441","7.467","80.367","116.0","2022-03-31","0.01","82","95","72"
"CEM00043441","7.467","80.367","116.0","2022-04-01","0.20","81","94","74"
"CEM00043441","7.467","80.367","116.0","2022-04-02","0.06","80","93","74"
"CEM00043441","7.467","80.367","116.0","2022-04-03","0.19","80","94","75"
"CEM00043441","7.467","80.367","116.0","2022-04-04","1.85","83",,"73"
"CEM00043441","7.467","80.367","116.0","2022-04-05","0.91","79","91",
"CEM00043441","7.467","80.367","116.0","2022-04-06","0.23","80","91","73"
"CEM00043441","7.467","80.367","116.0","2022-04-07","0.29","81","93","73"
"CEM00043441","7.467","80.367","116.0","2022-04-08","2.50","77","88",
"CEM00043441","7.467","80.367","116.0","2022-04-09","0.69","77","89","71"
"CEM00043441","7.467","80.367","116.0","2022-04-10","0.94","77","81","73"
"CEM00043441","7.467","80.367","116.0","2022-04-11","0.00","81","89","74"
"CEM00043441","7.467","80.367","116.0","2022-04-12","0.11","80","89",
"CEM00043441","7.467","80.367","116.0","2022-04-13","0.61","80","90","73"
"CEM00043441","7.467","80.367","116.0","2022-04-14","0.02","83","93","74"
"CEM00043441","7.467","80.367","116.0","2022-04-15","0.00","85","94","76"
"CEM00043441","7.467","80.367","116.0","2022-04-16","0.00","84","93","76"
"CEM00043441","7.467","80.367","116.0","2022-04-17","0.00","82","92","76"
"CEM00043441","7.467","80.367","116.0","2022-04-18","0.00","83","91","75"
"CEM00043441","7.467","80.367","116.0","2022-04-19","0.00","84","92","79"
"CEM00043441","7.467","80.367","116.0","2022-04-20","0.00","85","94","77"
"CEM00043441","7.467","80.367","116.0","2022-04-21","0.00","84","95","79"
"CEM00043441","7.467","80.367","116.0","2022-04-22","0.43","80","92",
"CEM00043441","7.467","80.367","116.0","2022-04-23","1.20","79","91","74"
"CEM00043441","7.467","80.367","116.0","2022-04-24","2.14","84","93","74"
"CEM00043441","7.467","80.367","116.0","2022-04-25","0.00","82","92",
"CEM00043441","7.467","80.367","116.0","2022-04-26","0.65","84","94","76"
"CEM00043441","7.467","80.367","116.0","2022-04-27","0.00","83","94","78"
"CEM00043441","7.467","80.367","116.0","2022-04-28","0.17","80","91",
"CEM00043441","7.467","80.367","116.0","2022-04-29","0.01","82","93","74"
"CEM00043441","7.467","80.367","116.0","2022-04-30","0.00","85","93","76"
